t_s,frametime_ms,fps
83.9805,18.709,53.45
83.9992,18.462,54.166
84.0177,20.566,48.624
84.0383,19.237,51.982
84.0575,19.893,50.27
84.0774,19.632,50.938
84.097,19.945,50.138
84.117,19.758,50.611
84.1367,20.241,49.404
84.157,20.026,49.935
84.177,19.816,50.464
84.1968,20.602,48.54
84.2174,19.811,50.478
84.2372,19.723,50.703
84.257,19.368,51.631
84.2763,18.967,52.722
84.2953,18.465,54.157
84.3138,19.425,51.479
84.3332,20.047,49.883
84.3532,18.796,53.202
84.372,19.469,51.365
84.3915,20.882,47.889
84.4124,32.982,30.319
84.4454,18.388,54.383
84.4637,19.633,50.936
84.4834,18.893,52.93
84.5023,19.77,50.582
84.522,21.848,45.772
84.5439,20.593,48.56
84.5645,20.03,49.926
84.5845,21.039,47.53
84.6056,20.131,49.674
84.6257,20.636,48.459
84.6463,18.173,55.028
84.6645,17.655,56.641
84.6821,20.738,48.22
84.7029,19.161,52.19
84.722,57.997,17.242
84.78,19.098,52.362
84.7991,20.309,49.24
84.8195,19.744,50.648
84.8392,18.625,53.692
84.8578,20.405,49.007
84.8782,20.202,49.5
84.8984,19.75,50.632
84.9182,19.53,51.202
84.9377,18.48,54.112
84.9562,19.598,51.026
84.9758,19.012,52.598
84.9948,18.708,53.454
85.0135,20.601,48.542
85.0341,19.524,51.22
85.0536,50.022,19.991
85.1037,20.856,47.948
85.1245,16.509,60.572
85.141,19.832,50.423
85.1608,20.383,49.061
85.1812,20.093,49.769
85.2013,19.296,51.823
85.2206,20.317,49.219
85.2409,21.107,47.379
85.262,20.075,49.814
85.2821,19.938,50.157
85.3021,19.091,52.381
85.3211,21.172,47.233
85.3423,20.341,49.162
85.3627,20.078,49.805
85.3827,17.698,56.505
85.4004,18.861,53.019
85.4193,20.316,49.222
85.4396,20.135,49.666
85.4597,21.187,47.2
85.4809,18.582,53.816
85.4995,21.179,47.217
85.5207,19.584,51.062
85.5403,19.662,50.861
85.5599,20.201,49.502
85.5801,19.973,50.067
85.6001,21.055,47.494
85.6212,20.5,48.78
85.6417,19.904,50.24
85.6616,19.973,50.068
85.6815,19.657,50.872
85.7012,19.438,51.447
85.7206,21.39,46.751
85.742,19.295,51.826
85.7613,18.86,53.022
85.7802,20.529,48.713
85.8007,19.644,50.906
85.8204,19.52,51.23
85.8399,21.295,46.959
85.8612,57.323,17.445
85.9185,18.982,52.68
85.9375,21.082,47.433
85.9586,20.308,49.241
85.9789,21.596,46.305
86.0005,30.361,32.937
86.0308,20.065,49.839
86.0509,18.466,54.154
86.0694,20.165,49.591
86.0895,20.768,48.15
86.1103,21.439,46.643
86.1317,19.294,51.83
86.151,19.924,50.19
86.1709,20.328,49.194
86.1913,19.301,51.812
86.2106,20.812,48.048
86.2314,22.311,44.821
86.2537,19.85,50.378
86.2736,19.407,51.528
86.293,19.353,51.673
86.3123,19.324,51.75
86.3316,20.688,48.338
86.3523,20.96,47.71
86.3733,18.346,54.508
86.3916,19.82,50.454
86.4114,18.988,52.665
86.4304,52.195,19.159
86.4826,19.739,50.66
86.5024,21.41,46.706
86.5238,20.03,49.925
86.5438,22.804,43.851
86.5666,19.871,50.324
86.5865,20.623,48.49
86.6071,20.824,48.022
86.6279,20.611,48.518
86.6485,19.348,51.684
86.6679,19.463,51.379
86.6874,20.67,48.38
86.708,20.463,48.868
86.7285,19.904,50.241
86.7484,20.296,49.271
86.7687,20.203,49.497
86.7889,19.766,50.591
86.8087,20.273,49.327
86.8289,21.47,46.577
86.8504,20.56,48.639
86.871,18.96,52.742
86.8899,21.98,45.495
86.9119,20.875,47.903
86.9328,20.231,49.429
86.953,20.734,48.23
86.9737,20.353,49.132
86.9941,21.084,47.429
87.0152,43.817,22.822
87.059,18.936,52.809
87.0779,20.315,49.224
87.0982,19.416,51.504
87.1177,20.494,48.795
87.1382,19.902,50.245
87.1581,20.361,49.114
87.1784,21.093,47.41
87.1995,21.716,46.048
87.2212,21.022,47.57
87.2423,21.608,46.279
87.2639,20.145,49.641
87.284,20.458,48.881
87.3045,21.0,47.619
87.3255,21.231,47.101
87.3467,21.101,47.392
87.3678,21.201,47.167
87.389,20.161,49.6
87.4092,20.799,48.078
87.43,41.286,24.221
87.4712,20.818,48.034
87.4921,59.256,16.876
87.5513,20.199,49.506
87.5715,19.806,50.489
87.5913,20.356,49.125
87.6117,19.633,50.935
87.6313,20.281,49.306
87.6516,18.583,53.814
87.6702,20.74,48.217
87.6909,21.347,46.844
87.7123,19.514,51.247
87.7318,20.42,48.971
87.7522,21.673,46.14
87.7739,18.954,52.76
87.7928,21.578,46.343
87.8144,18.685,53.518
87.8331,21.31,46.925
87.8544,20.22,49.456
87.8746,21.469,46.579
87.8961,18.731,53.388
87.9148,18.768,53.283
87.9336,21.324,46.896
87.9549,20.483,48.821
87.9754,19.35,51.68
87.9947,22.181,45.083
88.0169,20.008,49.981
88.0369,21.375,46.783
88.0583,20.218,49.461
88.0785,50.066,19.974
88.1286,20.324,49.202
88.1489,21.337,46.866
88.1703,20.752,48.189
88.191,20.835,47.996
88.2118,20.38,49.069
88.2322,20.612,48.516
88.2528,21.845,45.776
88.2747,18.427,54.267
88.2931,21.495,46.522
88.3146,22.211,45.024
88.3368,21.07,47.46
88.3579,21.025,47.562
88.3789,20.975,47.676
88.3999,20.916,47.811
88.4208,20.353,49.133
88.4411,19.928,50.182
88.4611,22.17,45.105
88.4832,20.402,49.015
88.5036,20.554,48.653
88.5242,20.606,48.529
88.5448,19.483,51.327
88.5643,19.607,51.002
88.5839,20.734,48.231
88.6046,21.302,46.943
88.6259,22.182,45.082
88.6481,21.862,45.742
88.67,21.547,46.41
88.6915,20.953,47.726
88.7125,21.575,46.35
88.7341,20.246,49.392
88.7543,19.985,50.037
88.7743,29.258,34.178
88.8035,20.05,49.875
88.8236,22.594,44.259
88.8462,20.991,47.641
88.8672,20.935,47.768
88.8881,22.816,43.829
88.9109,20.951,47.73
88.9319,21.801,45.87
88.9537,20.42,48.971
88.9741,20.044,49.89
88.9941,22.301,44.84
89.0164,19.426,51.477
89.0359,21.039,47.532
89.0569,21.249,47.061
89.0782,20.225,49.443
89.0984,21.91,45.642
89.1203,22.062,45.326
89.1424,20.085,49.788
89.1624,21.075,47.451
89.1835,22.823,43.816
89.2063,21.114,47.363
89.2275,19.862,50.347
89.2473,21.43,46.663
89.2687,22.353,44.736
89.2911,21.598,46.301
89.3127,20.64,48.449
89.3333,22.651,44.149
89.356,21.201,47.167
89.3772,21.107,47.377
89.3983,19.611,50.993
89.4179,19.563,51.117
89.4375,43.609,22.931
89.4811,20.858,47.944
89.5019,20.949,47.736
89.5229,40.796,24.512
89.5637,38.588,25.915
89.6023,21.121,47.347
89.6234,20.03,49.924
89.6434,20.603,48.537
89.664,19.785,50.543
89.6838,21.47,46.577
89.7053,21.487,46.539
89.7268,19.034,52.537
89.7458,20.407,49.004
89.7662,21.552,46.399
89.7878,19.138,52.253
89.8069,21.391,46.748
89.8283,60.872,16.428
89.8892,30.126,33.193
89.9193,20.39,49.044
89.9397,42.533,23.511
89.9822,19.812,50.475
90.002,20.092,49.771
90.0221,19.597,51.029
90.0417,22.067,45.317
90.0638,20.748,48.198
90.0845,22.256,44.933
90.1068,19.298,51.819
90.1261,21.621,46.251
90.1477,19.439,51.443
90.1671,20.409,48.997
90.1875,20.159,49.605
90.2077,21.872,45.72
90.2296,19.994,50.014
90.2496,20.09,49.775
90.2697,20.99,47.641
90.2907,21.679,46.127
90.3123,56.145,17.811
90.3685,21.783,45.907
90.3903,21.465,46.587
90.4117,20.57,48.614
90.4323,20.79,48.101
90.4531,20.62,48.496
90.4737,19.995,50.014
90.4937,20.825,48.018
90.5145,19.125,52.288
90.5336,19.235,51.989
90.5529,20.761,48.167
90.5736,19.63,50.943
90.5933,19.734,50.673
90.613,21.393,46.744
90.6344,20.659,48.405
90.6551,22.116,45.216
90.6772,19.84,50.403
90.697,19.869,50.329
90.7169,19.933,50.168
90.7368,19.217,52.038
90.756,20.593,48.559
90.7766,21.336,46.87
90.798,19.713,50.729
90.8177,19.746,50.644
90.8374,20.383,49.06
90.8578,19.916,50.211
90.8777,21.357,46.823
90.8991,22.14,45.168
90.9212,49.491,20.206
90.9707,20.427,48.956
90.9911,19.998,50.004
91.0111,18.762,53.3
91.0299,20.145,49.639
91.05,20.358,49.12
91.0704,21.079,47.441
91.0915,20.296,49.272
91.1118,19.438,51.445
91.1312,19.376,51.611
91.1506,20.836,47.995
91.1714,20.524,48.722
91.1919,20.478,48.832
91.2124,20.115,49.714
91.2325,21.59,46.318
91.2541,20.031,49.922
91.2742,19.654,50.881
91.2938,22.549,44.348
91.3164,20.792,48.096
91.3372,18.024,55.481
91.3552,20.803,48.071
91.376,20.956,47.719
91.3969,20.118,49.707
91.4171,18.566,53.861
91.4356,20.079,49.804
91.4557,19.616,50.978
91.4753,19.213,52.047
91.4945,20.087,49.784
91.5146,20.753,48.185
91.5354,21.475,46.565
91.5568,19.391,51.571
91.5762,21.453,46.613
91.5977,39.801,25.125
91.6375,18.972,52.71
91.6565,20.108,49.731
91.6766,20.132,49.671
91.6967,18.465,54.157
91.7152,19.144,52.235
91.7343,19.152,52.213
91.7535,20.888,47.874
91.7744,19.027,52.556
91.7934,21.316,46.914
91.8147,20.512,48.752
91.8352,19.278,51.873
91.8545,19.401,51.544
91.8739,20.126,49.686
91.894,19.938,50.154
91.914,18.699,53.48
91.9327,19.566,51.11
91.9522,19.654,50.882
91.9719,18.2,54.947
91.9901,19.633,50.934
92.0097,19.924,50.19
92.0296,21.194,47.183
92.0508,20.802,48.073
92.0716,21.525,46.458
92.0931,21.025,47.563
92.1142,20.448,48.905
92.1346,21.584,46.33
92.1562,19.315,51.774
92.1755,20.968,47.692
92.1965,19.008,52.609
92.2155,17.633,56.711
92.2331,20.534,48.7
92.2537,19.076,52.422
92.2727,18.416,54.302
92.2912,48.188,20.752
92.3393,20.926,47.787
92.3603,18.886,52.949
92.3792,19.016,52.586
92.3982,20.624,48.488
92.4188,19.878,50.306
92.4387,18.981,52.683
92.4577,21.224,47.116
92.4789,20.253,49.375
92.4991,19.779,50.558
92.5189,19.82,50.455
92.5387,21.271,47.012
92.56,19.126,52.285
92.5791,20.707,48.294
92.5998,18.298,54.652
92.6181,20.278,49.314
92.6384,18.603,53.755
92.657,20.033,49.918
92.677,19.399,51.548
92.6964,19.079,52.414
92.7155,21.011,47.594
92.7365,19.72,50.709
92.7563,20.207,49.488
92.7765,19.822,50.448
92.7963,18.688,53.51
92.815,21.09,47.415
92.8361,22.122,45.203
92.8582,19.802,50.499
92.878,20.953,47.726
92.8989,20.015,49.962
92.919,19.716,50.72
92.9387,21.233,47.096
92.9599,19.483,51.328
92.9794,51.682,19.349
93.0311,19.966,50.085
93.051,53.549,18.675
93.1046,19.488,51.315
93.1241,47.664,20.98
93.1717,20.138,49.656
93.1919,18.531,53.964
93.2104,55.66,17.966
93.2661,19.026,52.56
93.2851,19.239,51.979
93.3043,19.134,52.264
93.3235,19.937,50.158
93.3434,19.238,51.98
93.3626,19.656,50.876
93.3823,18.552,53.901
93.4008,18.855,53.036
93.4197,21.535,46.437
93.4412,30.135,33.184
93.4714,18.43,54.26
93.4898,19.34,51.705
93.5091,21.091,47.413
93.5302,18.286,54.687
93.5485,20.326,49.198
93.5688,18.954,52.76
93.5878,18.966,52.725
93.6068,18.634,53.666
93.6254,18.453,54.192
93.6439,19.564,51.115
93.6634,18.204,54.934
93.6816,54.304,18.415
93.7359,20.728,48.244
93.7567,43.786,22.838
93.8004,17.49,57.174
93.8179,20.713,48.279
93.8386,18.088,55.285
93.8567,20.017,49.957
93.8767,20.044,49.889
93.8968,19.381,51.597
93.9162,18.533,53.957
93.9347,19.805,50.493
93.9545,19.434,51.455
93.9739,18.925,52.841
93.9929,18.574,53.837
94.0114,19.024,52.566
94.0305,19.442,51.436
94.0499,18.089,55.281
94.068,19.196,52.095
94.0872,17.995,55.572
94.1052,21.948,45.561
94.1271,18.368,54.441
94.1455,19.794,50.519
94.1653,19.107,52.338
94.1844,20.27,49.333
94.2047,19.457,51.396
94.2241,16.93,59.066
94.2411,20.185,49.542
94.2612,16.502,60.597
94.2778,18.642,53.642
94.2964,19.322,51.753
94.3157,54.364,18.394
94.3701,18.707,53.455
94.3888,18.869,52.996
94.4077,20.377,49.076
94.428,20.102,49.746
94.4481,19.113,52.321
94.4672,17.782,56.237
94.485,19.996,50.011
94.505,17.764,56.294
94.5228,18.081,55.305
94.5409,19.092,52.377
94.56,19.751,50.63
94.5797,19.151,52.216
94.5989,20.124,49.692
94.619,19.831,50.427
94.6388,19.964,50.09
94.6588,47.249,21.164
94.706,19.388,51.578
94.7254,17.433,57.362
94.7429,19.409,51.524
94.7623,19.152,52.214
94.7814,19.158,52.197
94.8006,18.619,53.707
94.8192,17.535,57.029
94.8367,17.095,58.498
94.8538,18.405,54.332
94.8722,19.523,51.223
94.8918,19.013,52.596
94.9108,17.246,57.984
94.928,19.931,50.174
94.9479,18.54,53.938
94.9665,19.534,51.193
94.986,17.532,57.038
95.0035,19.864,50.342
95.0234,18.413,54.308
95.0418,18.531,53.965
95.0604,19.599,51.023
95.08,18.868,52.999
95.0988,18.345,54.511
95.1172,19.699,50.765
95.1369,19.416,51.504
95.1563,18.136,55.138
95.1744,18.846,53.061
95.1933,18.127,55.166
95.2114,18.82,53.134
95.2302,16.873,59.268
95.2471,19.039,52.522
95.2661,18.67,53.562
95.2848,18.778,53.253
95.3036,18.711,53.445
95.3223,18.054,55.39
95.3403,19.784,50.546
95.3601,18.35,54.497
95.3785,17.502,57.136
95.396,19.019,52.578
95.415,17.823,56.108
95.4328,34.04,29.377
95.4669,18.844,53.069
95.4857,18.703,53.467
95.5044,18.739,53.364
95.5231,54.984,18.187
95.5781,19.729,50.687
95.5979,18.411,54.315
95.6163,18.764,53.292
95.635,18.934,52.814
95.654,19.266,51.904
95.6732,19.737,50.666
95.693,18.621,53.704
95.7116,17.283,57.86
95.7289,18.659,53.593
95.7475,16.922,59.096
95.7645,18.273,54.726
95.7827,19.124,52.291
95.8018,17.48,57.209
95.8193,19.296,51.824
95.8386,19.363,51.644
95.858,18.338,54.533
95.8763,18.491,54.079
95.8948,18.618,53.712
95.9134,18.655,53.605
95.9321,47.466,21.068
95.9796,20.268,49.338
95.9998,18.393,54.369
96.0182,17.493,57.167
96.0357,17.126,58.392
96.0528,18.728,53.395
96.0716,19.548,51.155
96.0911,17.046,58.666
96.1082,17.168,58.248
96.1253,19.9,50.252
96.1452,18.913,52.873
96.1641,19.034,52.539
96.1832,18.779,53.25
96.202,17.073,58.572
96.219,16.915,59.121
96.2359,18.952,52.764
96.2549,18.324,54.574
96.2732,18.461,54.169
96.2917,19.376,51.61
96.3111,20.151,49.626
96.3312,18.76,53.306
96.35,18.312,54.61
96.3683,17.464,57.26
96.3857,17.436,57.353
96.4032,14.944,66.915
96.4181,18.147,55.105
96.4363,18.74,53.362
96.455,18.486,54.096
96.4735,18.414,54.307
96.4919,19.872,50.321
96.5118,18.898,52.915
96.5307,18.51,54.026
96.5492,18.33,54.557
96.5675,18.395,54.364
96.5859,40.723,24.556
96.6266,39.737,25.165
96.6664,19.269,51.898
96.6856,19.29,51.841
96.7049,18.11,55.218
96.723,19.329,51.736
96.7424,17.328,57.711
96.7597,17.971,55.645
96.7777,18.288,54.681
96.796,34.019,29.395
96.83,17.485,57.19
96.8475,17.88,55.928
96.8653,16.967,58.94
96.8823,18.451,54.197
96.9008,20.029,49.928
96.9208,17.891,55.893
96.9387,17.771,56.271
96.9564,18.37,54.437
96.9748,18.067,55.349
96.9929,19.369,51.628
97.0123,16.569,60.354
97.0288,19.093,52.375
97.0479,19.498,51.287
97.0674,39.619,25.241
97.107,17.498,57.15
97.1245,17.463,57.265
97.142,17.807,56.156
97.1598,17.803,56.171
97.1776,18.878,52.972
97.1965,18.801,53.189
97.2153,18.619,53.707
97.2339,50.599,19.763
97.2845,16.719,59.811
97.3012,17.893,55.889
97.3191,17.744,56.356
97.3369,18.327,54.565
97.3552,17.814,56.135
97.373,17.958,55.685
97.391,19.747,50.64
97.4107,19.778,50.562
97.4305,19.375,51.613
97.4499,20.812,48.048
97.4707,16.835,59.401
97.4875,19.069,52.441
97.5066,18.717,53.428
97.5253,18.602,53.757
97.5439,19.635,50.93
97.5635,19.5,51.283
97.583,16.638,60.103
97.5997,17.525,57.063
97.6172,19.106,52.341
97.6363,17.176,58.221
97.6535,18.207,54.925
97.6717,16.997,58.832
97.6887,18.845,53.065
97.7075,17.191,58.168
97.7247,18.32,54.586
97.743,17.33,57.704
97.7604,16.825,59.434
97.7772,18.144,55.114
97.7953,17.933,55.762
97.8133,19.318,51.766
97.8326,17.816,56.13
97.8504,18.969,52.718
97.8694,17.882,55.923
97.8872,18.817,53.145
97.9061,17.234,58.024
97.9233,17.979,55.621
97.9413,17.694,56.515
97.959,18.083,55.301
97.9771,18.223,54.874
97.9953,18.09,55.28
98.0134,18.159,55.068
98.0315,18.248,54.802
98.0498,17.081,58.545
98.0669,17.514,57.098
98.0844,18.475,54.127
98.1028,18.182,54.999
98.121,17.331,57.699
98.1384,17.737,56.378
98.1561,18.01,55.526
98.1741,20.058,49.854
98.1942,17.261,57.936
98.2114,16.377,61.06
98.2278,15.686,63.751
98.2435,19.276,51.878
98.2628,18.052,55.396
98.2808,34.579,28.919
98.3154,17.731,56.4
98.3331,17.585,56.866
98.3507,43.506,22.985
98.3942,18.429,54.263
98.4126,18.015,55.51
98.4307,19.286,51.85
98.4499,17.559,56.951
98.4675,17.595,56.833
98.4851,19.329,51.736
98.5044,18.896,52.922
98.5233,19.594,51.036
98.5429,17.497,57.151
98.5604,18.625,53.692
98.579,18.377,54.415
98.5974,17.653,56.647
98.6151,18.998,52.637
98.6341,18.901,52.906
98.653,17.663,56.615
98.6706,18.189,54.979
98.6888,17.689,56.534
98.7065,19.545,51.165
98.7261,58.041,17.229
98.7841,17.159,58.28
98.8013,30.729,32.542
98.832,18.543,53.928
98.8505,19.106,52.34
98.8696,19.577,51.081
98.8892,30.839,32.426
98.92,18.108,55.223
98.9382,48.896,20.452
98.9871,18.461,54.169
99.0055,17.416,57.417
99.0229,19.255,51.935
99.0422,18.267,54.744
99.0604,16.929,59.07
99.0774,16.251,61.536
99.0936,18.725,53.405
99.1124,18.791,53.217
99.1311,16.73,59.774
99.1479,17.159,58.278
99.165,18.144,55.115
99.1832,18.371,54.435
99.2015,17.402,57.463
99.219,18.071,55.336
99.237,17.523,57.069
99.2545,18.394,54.366
99.2729,17.132,58.371
99.2901,19.769,50.584
99.3098,18.275,54.72
99.3281,19.528,51.21
99.3476,17.988,55.593
99.3656,48.179,20.756
99.4138,18.085,55.293
99.4319,19.387,51.582
99.4513,18.235,54.84
99.4695,18.187,54.983
99.4877,18.359,54.468
99.5061,36.726,27.229
99.5428,16.805,59.508
99.5596,18.4,54.348
99.578,17.374,57.557
99.5954,19.203,52.074
99.6146,19.153,52.212
99.6337,18.578,53.826
99.6523,18.989,52.662
99.6713,18.092,55.272
99.6894,18.516,54.007
99.7079,43.935,22.761
99.7518,17.18,58.208
99.769,19.057,52.474
99.7881,19.533,51.195
99.8076,18.197,54.955
99.8258,18.857,53.03
99.8447,16.648,60.068
99.8613,18.069,55.344
99.8794,19.095,52.37
99.8985,19.462,51.382
99.9179,17.602,56.812
99.9355,19.381,51.596
99.9549,18.275,54.72
99.9732,19.976,50.061
99.9932,17.548,56.986
100.0107,18.411,54.315
100.0291,18.779,53.251
100.0479,19.246,51.958
100.0671,37.953,26.348
100.1051,17.866,55.971
100.123,17.633,56.713
100.1406,17.277,57.881
100.1579,18.064,55.359
100.1759,17.091,58.509
100.193,17.78,56.242
100.2108,17.174,58.227
100.228,18.345,54.51
100.2463,16.644,60.081
100.263,18.696,53.487
100.2817,19.36,51.653
100.301,18.336,54.536
100.3194,17.917,55.811
100.3373,20.031,49.922
100.3573,18.59,53.792
100.3759,44.857,22.293
100.4208,17.676,56.575
100.4384,53.696,18.623
100.4921,17.744,56.358
100.5099,18.551,53.907
100.5284,17.897,55.876
100.5463,19.437,51.447
100.5658,43.924,22.767
100.6097,17.09,58.514
100.6268,17.298,57.811
100.6441,18.511,54.021
100.6626,19.105,52.343
100.6817,19.517,51.237
100.7012,19.138,52.252
100.7203,18.118,55.194
100.7385,18.135,55.142
100.7566,18.016,55.507
100.7746,17.835,56.07
100.7925,18.179,55.008
100.8106,17.268,57.911
100.8279,19.025,52.562
100.8469,17.828,56.09
100.8648,19.42,51.493
100.8842,17.364,57.591
100.9015,17.603,56.808
100.9191,19.211,52.053
100.9384,17.537,57.022
100.9559,19.499,51.285
100.9754,17.875,55.944
100.9933,20.626,48.482
101.0139,16.962,58.955
101.0309,19.078,52.417
101.0499,18.111,55.214
101.068,19.332,51.727
101.0874,18.095,55.263
101.1055,18.171,55.033
101.1236,19.137,52.255
101.1428,19.87,50.327
101.1626,18.181,55.003
101.1808,19.127,52.282
101.2,18.989,52.661
101.2189,17.638,56.695
101.2366,18.212,54.909
101.2548,16.857,59.322
101.2716,18.139,55.13
101.2898,18.324,54.572
101.3081,16.598,60.247
101.3247,17.546,56.993
101.3423,18.037,55.442
101.3603,17.698,56.504
101.378,17.741,56.366
101.3957,17.687,56.54
101.4134,18.191,54.973
101.4316,17.812,56.142
101.4494,16.947,59.009
101.4664,18.713,53.44
101.4851,17.981,55.614
101.5031,18.082,55.304
101.5211,18.458,54.176
101.5396,19.583,51.064
101.5592,18.915,52.868
101.5781,20.58,48.59
101.5987,19.582,51.068
101.6183,18.684,53.521
101.6369,19.76,50.608
101.6567,17.51,57.11
101.6742,17.639,56.693
101.6919,35.304,28.325
101.7272,19.588,51.052
101.7467,18.178,55.012
101.7649,18.28,54.703
101.7832,18.525,53.982
101.8017,18.133,55.147
101.8199,17.489,57.177
101.8374,18.273,54.727
101.8556,17.803,56.17
101.8734,19.11,52.328
101.8925,18.196,54.958
101.9107,18.446,54.212
101.9292,18.172,55.031
101.9474,17.861,55.986
101.9652,17.36,57.605
101.9826,18.987,52.668
102.0016,19.157,52.2
102.0207,17.128,58.385
102.0378,19.281,51.864
102.0571,18.355,54.48
102.0755,17.794,56.197
102.0933,17.394,57.491
102.1107,18.805,53.176
102.1295,19.7,50.761
102.1492,20.177,49.562
102.1694,19.006,52.614
102.1884,18.499,54.056
102.2069,18.485,54.097
102.2253,19.722,50.704
102.2451,18.504,54.043
102.2636,18.064,55.358
102.2816,18.074,55.327
102.2997,19.769,50.584
102.3195,18.137,55.136
102.3376,18.266,54.747
102.3559,19.882,50.296
102.3758,18.582,53.816
102.3943,16.624,60.153
102.411,19.442,51.434
102.4304,58.581,17.07
102.489,17.988,55.593
102.507,18.613,53.725
102.5256,19.395,51.559
102.545,18.317,54.594
102.5633,19.137,52.255
102.5824,18.165,55.05
102.6006,18.695,53.49
102.6193,17.036,58.698
102.6363,19.824,50.444
102.6562,18.126,55.17
102.6743,17.091,58.509
102.6914,20.523,48.725
102.7119,28.091,35.598
102.74,18.282,54.699
102.7583,18.974,52.704
102.7772,19.411,51.518
102.7967,16.441,60.823
102.8131,16.965,58.944
102.8301,16.544,60.446
102.8466,17.22,58.073
102.8638,18.701,53.473
102.8825,18.622,53.699
102.9012,19.709,50.738
102.9209,45.703,21.88
102.9666,19.049,52.496
102.9856,17.091,58.51
103.0027,20.016,49.961
103.0227,20.508,48.761
103.0432,17.638,56.695
103.0609,16.334,61.221
103.0772,17.842,56.047
103.095,18.04,55.433
103.1131,19.166,52.175
103.1322,17.533,57.036
103.1498,19.764,50.597
103.1695,48.618,20.569
103.2182,19.999,50.002
103.2382,27.039,36.984
103.2652,18.016,55.506
103.2832,17.152,58.302
103.3004,20.007,49.982
103.3204,17.986,55.597
103.3384,18.647,53.628
103.357,34.236,29.209
103.3912,16.024,62.407
103.4073,54.428,18.373
103.4617,18.889,52.94
103.4806,18.906,52.893
103.4995,18.243,54.814
103.5177,18.363,54.457
103.5361,18.958,52.749
103.5551,18.298,54.65
103.5734,17.538,57.018
103.5909,18.855,53.037
103.6097,18.207,54.923
103.628,18.989,52.661
103.6469,17.725,56.417
103.6647,17.663,56.615
103.6823,18.419,54.292
103.7008,19.623,50.96
103.7204,27.16,36.819
103.7475,17.925,55.787
103.7655,17.522,57.072
103.783,19.232,51.998
103.8022,17.18,58.208
103.8194,19.866,50.336
103.8393,38.401,26.041
103.8777,18.383,54.397
103.896,17.428,57.379
103.9135,19.79,50.53
103.9333,19.779,50.559
103.953,17.626,56.734
103.9707,19.075,52.426
103.9897,19.405,51.533
