t_s,frametime_ms,fps
19.6927,19.523,51.222
19.7122,18.294,54.663
19.7305,18.295,54.661
19.7488,20.678,48.36
19.7695,19.436,51.451
19.7889,18.901,52.908
19.8078,19.115,52.316
19.8269,19.397,51.553
19.8463,20.165,49.59
19.8665,19.038,52.528
19.8855,19.051,52.49
19.9046,16.634,60.119
19.9212,20.454,48.89
19.9417,19.537,51.186
19.9612,18.404,54.337
19.9796,20.486,48.815
20.0001,21.612,46.27
20.0217,19.412,51.515
20.0411,18.875,52.979
20.06,21.797,45.877
20.0818,19.835,50.416
20.1016,19.798,50.511
20.1214,19.968,50.081
20.1414,21.416,46.694
20.1628,19.39,51.573
20.1822,19.157,52.2
20.2014,19.838,50.409
20.2212,17.45,57.307
20.2386,18.992,52.652
20.2576,18.814,53.153
20.2764,19.523,51.222
20.296,19.479,51.338
20.3155,18.974,52.704
20.3344,20.507,48.764
20.3549,19.253,51.939
20.3742,19.95,50.124
20.3941,20.18,49.554
20.4143,19.355,51.667
20.4337,18.739,53.365
20.4524,18.701,53.472
20.4711,20.35,49.141
20.4915,19.019,52.579
20.5105,20.826,48.016
20.5313,20.469,48.855
20.5518,21.796,45.881
20.5736,21.181,47.212
20.5948,19.242,51.971
20.614,19.042,52.516
20.633,18.056,55.383
20.6511,18.835,53.092
20.6699,21.343,46.853
20.6913,19.076,52.421
20.7103,18.634,53.665
20.729,20.418,48.975
20.7494,18.762,53.299
20.7682,20.725,48.252
20.7889,19.144,52.237
20.808,19.03,52.548
20.8271,19.95,50.125
20.847,18.995,52.645
20.866,19.908,50.231
20.8859,20.17,49.577
20.9061,18.92,52.854
20.925,19.843,50.396
20.9448,18.559,53.882
20.9634,18.017,55.502
20.9814,19.016,52.589
21.0004,20.514,48.748
21.021,19.02,52.575
21.04,19.384,51.59
21.0594,20.436,48.934
21.0798,20.013,49.968
21.0998,18.455,54.186
21.1183,19.37,51.626
21.1376,21.632,46.229
21.1593,17.526,57.057
21.1768,18.035,55.449
21.1948,19.501,51.279
21.2143,19.104,52.345
21.2334,19.308,51.793
21.2527,19.584,51.062
21.2723,18.353,54.488
21.2907,17.943,55.731
21.3086,17.258,57.943
21.3259,18.977,52.694
21.3449,19.431,51.465
21.3643,20.04,49.9
21.3843,18.717,53.426
21.403,19.147,52.228
21.4222,19.159,52.195
21.4413,18.141,55.124
21.4595,18.631,53.673
21.4781,20.101,49.749
21.4982,20.106,49.736
21.5183,21.443,46.636
21.5398,19.877,50.309
21.5596,18.895,52.923
21.5785,20.434,48.938
21.599,17.896,55.88
21.6169,19.306,51.797
21.6362,17.988,55.594
21.6542,20.18,49.554
21.6743,18.626,53.688
21.693,17.973,55.638
21.7109,19.694,50.776
21.7306,19.43,51.468
21.7501,18.668,53.568
21.7687,19.009,52.607
21.7877,19.225,52.016
21.807,17.339,57.673
21.8243,19.632,50.938
21.8439,19.918,50.206
21.8639,19.311,51.783
21.8832,19.356,51.664
21.9025,19.753,50.624
21.9223,19.002,52.627
21.9413,18.144,55.115
21.9594,20.89,47.869
21.9803,19.621,50.965
21.9999,18.114,55.206
22.018,18.606,53.747
22.0367,18.455,54.186
22.0551,20.112,49.723
22.0752,19.89,50.275
22.0951,18.165,55.05
22.1133,17.605,56.801
22.1309,18.618,53.712
22.1495,19.688,50.793
22.1692,17.801,56.176
22.187,18.583,53.812
22.2056,18.06,55.37
22.2236,19.455,51.4
22.2431,18.586,53.803
22.2617,19.143,52.238
22.2808,18.821,53.132
22.2996,19.278,51.872
22.3189,31.13,32.124
22.35,19.451,51.41
22.3695,18.916,52.865
22.3884,19.364,51.641
22.4078,18.54,53.936
22.4263,18.484,54.102
22.4448,19.067,52.446
22.4639,20.122,49.696
22.484,18.953,52.763
22.5029,17.36,57.604
22.5203,19.896,50.263
22.5402,21.721,46.039
22.5619,18.234,54.843
22.5802,20.558,48.642
22.6007,20.041,49.897
22.6208,19.32,51.761
22.6401,19.668,50.845
22.6597,19.101,52.352
22.6788,19.678,50.817
22.6985,18.192,54.971
22.7167,18.594,53.782
22.7353,19.149,52.221
22.7545,19.547,51.159
22.774,19.045,52.509
22.793,20.251,49.381
22.8133,18.698,53.481
22.832,19.798,50.51
22.8518,18.052,55.397
22.8698,18.515,54.01
22.8884,17.491,57.171
22.9058,19.525,51.217
22.9254,19.466,51.372
22.9448,21.084,47.428
22.9659,18.617,53.714
22.9845,19.094,52.372
23.0036,20.756,48.178
23.0244,20.605,48.532
23.045,18.616,53.718
23.0636,18.898,52.915
23.0825,18.551,53.906
23.1011,20.399,49.023
23.1215,18.76,53.304
23.1402,17.823,56.106
23.158,19.833,50.422
23.1779,19.626,50.953
23.1975,19.256,51.931
23.2168,19.212,52.051
23.236,18.859,53.026
23.2548,17.681,56.557
23.2725,18.719,53.423
23.2912,18.554,53.896
23.3098,19.726,50.694
23.3295,18.374,54.424
23.3479,20.304,49.25
23.3682,20.003,49.991
23.3882,19.577,51.081
23.4078,19.212,52.051
23.427,17.361,57.599
23.4443,20.287,49.292
23.4646,18.074,55.327
23.4827,19.326,51.745
23.502,18.271,54.732
23.5203,18.925,52.84
23.5392,19.703,50.753
23.5589,18.112,55.212
23.577,19.548,51.155
23.5966,19.613,50.988
23.6162,20.214,49.471
23.6364,18.919,52.856
23.6553,18.038,55.44
23.6734,19.918,50.205
23.6933,19.612,50.99
23.7129,18.271,54.732
23.7312,48.579,20.585
23.7798,18.213,54.907
23.798,18.518,54.003
23.8165,18.422,54.283
23.8349,17.806,56.161
23.8527,18.308,54.621
23.871,19.358,51.659
23.8904,19.451,51.411
23.9098,18.394,54.365
23.9282,18.629,53.679
23.9468,18.721,53.416
23.9656,17.46,57.274
23.983,19.238,51.981
24.0023,19.057,52.473
24.0213,18.254,54.782
24.0396,19.335,51.721
24.0589,18.897,52.918
24.0778,17.891,55.893
24.0957,18.922,52.847
24.1146,19.044,52.509
24.1337,17.52,57.077
24.1512,18.889,52.941
24.1701,18.789,53.223
24.1889,19.478,51.34
24.2083,43.185,23.156
24.2515,18.598,53.77
24.2701,19.05,52.493
24.2892,19.492,51.303
24.3087,20.04,49.901
24.3287,18.736,53.373
24.3474,19.782,50.551
24.3672,18.109,55.22
24.3853,16.692,59.91
24.402,18.912,52.878
24.4209,18.541,53.935
24.4395,17.1,58.479
24.4566,18.767,53.284
24.4753,16.708,59.853
24.4921,19.082,52.406
24.5111,17.4,57.473
24.5285,19.049,52.495
24.5476,19.022,52.57
24.5666,18.962,52.736
24.5856,16.601,60.236
24.6022,19.083,52.404
24.6213,18.785,53.233
24.64,18.702,53.472
24.6587,19.508,51.261
24.6783,18.064,55.36
24.6963,17.637,56.698
24.714,20.462,48.871
24.7344,20.422,48.967
24.7548,18.959,52.745
24.7738,18.542,53.931
24.7923,17.185,58.189
24.8095,17.714,56.453
24.8272,16.305,61.33
24.8435,17.111,58.441
24.8607,18.62,53.707
24.8793,19.799,50.509
24.8991,19.335,51.721
24.9184,16.525,60.513
24.9349,18.991,52.657
24.9539,18.057,55.381
24.972,17.38,57.536
24.9894,18.36,54.466
25.0077,19.233,51.993
25.027,18.89,52.938
25.0458,16.367,61.098
25.0622,17.847,56.031
25.0801,18.572,53.844
25.0986,17.444,57.327
25.1161,19.191,52.109
25.1353,16.696,59.894
25.152,20.38,49.067
25.1723,18.465,54.156
25.1908,18.362,54.459
25.2092,19.057,52.475
25.2282,19.086,52.394
25.2473,18.297,54.654
25.2656,19.456,51.397
25.2851,19.023,52.568
25.3041,18.091,55.276
25.3222,16.783,59.584
25.339,18.81,53.162
25.3578,17.322,57.729
25.3751,17.575,56.898
25.3927,18.6,53.762
25.4113,17.811,56.145
25.4291,19.13,52.274
25.4482,18.429,54.263
25.4666,18.414,54.307
25.4851,19.122,52.295
25.5042,18.347,54.505
25.5225,18.175,55.021
25.5407,17.968,55.654
25.5587,18.819,53.138
25.5775,16.71,59.843
25.5942,18.531,53.963
25.6127,17.07,58.583
25.6298,19.545,51.163
25.6493,19.525,51.216
25.6689,17.615,56.771
25.6865,17.147,58.319
25.7036,17.739,56.373
25.7214,18.206,54.926
25.7396,18.83,53.106
25.7584,18.421,54.285
25.7768,18.77,53.277
25.7956,17.815,56.134
25.8134,18.914,52.871
25.8323,18.403,54.339
25.8507,18.638,53.655
25.8694,17.691,56.525
25.8871,18.446,54.212
25.9055,18.853,53.041
25.9244,18.347,54.504
25.9427,18.254,54.781
25.961,18.18,55.004
25.9791,18.449,54.203
25.9976,18.715,53.432
26.0163,17.782,56.237
26.0341,18.453,54.19
26.0525,17.503,57.134
26.07,17.887,55.906
26.0879,18.283,54.695
26.1062,17.702,56.491
26.1239,18.771,53.275
26.1427,18.244,54.812
26.1609,18.089,55.283
26.179,16.813,59.477
26.1958,18.738,53.368
26.2146,17.862,55.984
26.2324,16.624,60.153
26.2491,18.093,55.27
26.2671,18.956,52.754
26.2861,17.009,58.791
26.3031,17.305,57.788
26.3204,17.263,57.928
26.3377,18.467,54.15
26.3561,17.74,56.371
26.3739,17.827,56.093
26.3917,16.443,60.818
26.4082,17.767,56.283
26.4259,19.502,51.276
26.4454,17.226,58.052
26.4626,19.05,52.495
26.4817,17.952,55.703
26.4997,18.647,53.627
26.5183,16.986,58.871
26.5353,17.676,56.575
26.553,18.124,55.176
26.5711,18.97,52.715
26.5901,18.671,53.56
26.6087,17.982,55.611
26.6267,17.665,56.609
26.6444,17.52,57.076
26.6619,17.751,56.335
26.6796,17.173,58.231
26.6968,17.618,56.76
26.7144,18.048,55.406
26.7325,18.405,54.332
26.7509,17.557,56.957
26.7684,19.77,50.582
26.7882,17.641,56.686
26.8059,16.862,59.305
26.8227,16.368,61.094
26.8391,17.606,56.799
26.8567,18.874,52.984
26.8756,17.404,57.458
26.893,19.126,52.285
26.9121,17.664,56.612
26.9298,17.325,57.719
26.9471,17.273,57.894
26.9644,18.089,55.281
26.9824,17.888,55.904
27.0003,17.941,55.739
27.0183,19.799,50.507
27.0381,18.016,55.507
27.0561,16.32,61.275
27.0724,15.634,63.962
27.088,17.166,58.256
27.1052,16.824,59.438
27.122,18.217,54.894
27.1403,16.688,59.923
27.1569,18.654,53.608
27.1756,18.632,53.671
27.1942,17.941,55.739
27.2122,17.487,57.187
27.2297,17.817,56.126
27.2475,18.3,54.644
27.2658,15.904,62.879
27.2817,16.571,60.347
27.2982,17.762,56.299
27.316,19.259,51.923
27.3353,18.646,53.631
27.3539,19.053,52.484
27.373,17.197,58.15
27.3902,17.19,58.174
27.4074,16.285,61.406
27.4236,47.396,21.099
27.471,17.744,56.357
27.4888,17.517,57.087
27.5063,19.049,52.498
27.5253,16.739,59.74
27.5421,16.999,58.827
27.5591,15.774,63.394
27.5749,17.034,58.704
27.5919,17.827,56.095
27.6097,16.476,60.696
27.6262,16.993,58.849
27.6432,17.44,57.339
27.6606,17.789,56.213
27.6784,17.572,56.909
27.696,16.742,59.73
27.7127,16.784,59.58
27.7295,16.253,61.528
27.7458,17.274,57.891
27.763,18.164,55.053
27.7812,17.226,58.051
27.7984,17.099,58.482
27.8155,16.426,60.878
27.832,16.928,59.073
27.8489,15.854,63.077
27.8647,17.104,58.464
27.8818,16.791,59.557
27.8986,18.087,55.287
27.9167,16.817,59.465
27.9335,18.33,54.556
27.9519,17.35,57.639
27.9692,16.787,59.571
27.986,17.184,58.193
28.0032,16.882,59.234
28.0201,18.854,53.039
28.0389,17.132,58.369
28.0561,16.76,59.667
28.0728,16.657,60.036
28.0895,16.668,59.995
28.1061,16.233,61.603
28.1224,17.483,57.198
28.1399,16.343,61.19
28.1562,16.472,60.709
28.1727,16.308,61.318
28.189,16.006,62.475
28.205,17.123,58.399
28.2221,18.591,53.789
28.2407,17.578,56.889
28.2583,16.287,61.398
28.2746,17.509,57.114
28.2921,18.618,53.711
28.3107,16.803,59.514
28.3275,16.971,58.925
28.3445,17.849,56.024
28.3623,15.878,62.981
28.3782,15.928,62.781
28.3941,17.247,57.98
28.4114,15.693,63.725
28.4271,17.202,58.134
28.4443,17.535,57.027
28.4618,18.237,54.833
28.48,18.651,53.617
28.4987,17.458,57.28
28.5161,15.961,62.652
28.5321,17.337,57.679
28.5494,16.572,60.343
28.566,17.555,56.965
28.5836,17.405,57.455
28.601,17.353,57.625
28.6183,17.988,55.593
28.6363,15.967,62.631
28.6523,16.299,61.352
28.6686,16.425,60.884
28.685,19.254,51.938
28.7043,16.886,59.222
28.7211,17.397,57.48
28.7385,17.976,55.628
28.7565,17.692,56.523
28.7742,17.101,58.475
28.7913,18.108,55.225
28.8094,17.533,57.034
28.827,18.095,55.263
28.845,17.975,55.633
28.863,16.848,59.353
28.8799,16.977,58.905
28.8968,16.314,61.296
28.9132,14.449,69.21
28.9276,16.645,60.078
28.9443,16.092,62.144
28.9603,17.02,58.754
28.9774,16.051,62.301
28.9934,15.932,62.768
29.0094,16.208,61.699
29.0256,17.157,58.284
29.0427,18.625,53.69
29.0613,18.599,53.766
29.0799,17.503,57.134
29.0974,16.828,59.425
29.1143,17.259,57.939
29.1315,17.558,56.956
29.1491,18.522,53.99
29.1676,17.324,57.723
29.1849,16.748,59.708
29.2017,16.381,61.046
29.2181,17.724,56.421
29.2358,17.012,58.783
29.2528,16.824,59.438
29.2696,15.598,64.111
29.2852,17.359,57.606
29.3026,16.908,59.143
29.3195,17.338,57.677
29.3368,16.979,58.897
29.3538,17.378,57.542
29.3712,18.095,55.262
29.3893,17.785,56.226
29.4071,15.601,64.099
29.4227,16.379,61.054
29.439,16.815,59.47
29.4559,16.691,59.913
29.4726,17.655,56.641
29.4902,16.531,60.493
29.5067,17.693,56.52
29.5244,18.576,53.832
29.543,17.569,56.917
29.5606,17.238,58.012
29.5778,16.775,59.612
29.5946,16.007,62.472
29.6106,16.983,58.883
29.6276,18.735,53.376
29.6463,17.264,57.923
29.6636,17.101,58.476
29.6807,16.119,62.037
29.6968,16.759,59.67
29.7136,15.618,64.03
29.7292,16.89,59.208
29.7461,16.523,60.522
29.7626,16.499,60.608
29.7791,17.986,55.598
29.7971,17.038,58.694
29.8141,17.964,55.667
29.8321,19.685,50.799
29.8518,17.29,57.835
29.8691,15.838,63.139
29.8849,17.29,57.835
29.9022,16.208,61.699
29.9184,17.167,58.25
29.9356,14.89,67.159
29.9504,16.167,61.853
29.9666,17.196,58.152
29.9838,17.28,57.869
30.0011,17.369,57.573
30.0185,16.437,60.837
30.0349,19.017,52.586
30.0539,17.742,56.365
30.0717,17.605,56.803
30.0893,16.302,61.342
30.1056,15.632,63.972
30.1212,17.958,55.686
30.1391,15.926,62.791
30.1551,17.379,57.54
30.1725,14.681,68.116
30.1871,16.249,61.541
30.2034,15.304,65.343
30.2187,15.367,65.074
30.2341,17.105,58.464
30.2512,18.593,53.783
30.2698,17.001,58.819
30.2868,16.742,59.731
30.3035,16.919,59.105
30.3204,17.769,56.279
30.3382,17.298,57.811
30.3555,16.941,59.027
30.3724,16.682,59.946
30.3891,16.359,61.13
30.4055,17.308,57.778
30.4228,17.073,58.572
30.4398,16.062,62.259
30.4559,16.419,60.904
30.4723,17.139,58.345
30.4895,18.044,55.421
30.5075,17.309,57.775
30.5248,16.519,60.536
30.5413,16.927,59.077
30.5583,16.387,61.026
30.5746,16.56,60.388
30.5912,16.731,59.77
30.6079,16.502,60.597
30.6244,17.257,57.948
30.6417,15.563,64.255
30.6573,16.529,60.5
30.6738,16.19,61.767
30.69,17.742,56.365
30.7077,17.205,58.123
30.7249,16.747,59.711
30.7417,17.711,56.464
30.7594,15.816,63.227
30.7752,17.129,58.381
30.7923,17.433,57.361
30.8098,16.282,61.416
30.826,16.282,61.416
30.8423,15.444,64.752
30.8578,17.076,58.562
30.8748,16.742,59.729
30.8916,16.344,61.185
30.9079,15.916,62.83
30.9239,16.918,59.109
30.9408,16.873,59.268
30.9576,16.114,62.059
30.9738,17.645,56.672
30.9914,16.796,59.538
31.0082,16.759,59.669
31.025,16.392,61.007
31.0413,17.761,56.303
31.0591,32.831,30.459
31.0919,18.441,54.227
31.1104,17.046,58.664
31.1274,16.906,59.149
31.1443,14.595,68.514
31.1589,16.434,60.848
31.1754,15.828,63.181
31.1912,17.887,55.908
31.2091,16.816,59.466
31.2259,16.836,59.396
31.2427,17.313,57.76
31.26,16.022,62.414
31.2761,16.678,59.959
31.2927,17.779,56.245
31.3105,16.737,59.749
31.3273,16.549,60.425
31.3438,19.236,51.987
31.363,17.718,56.441
31.3808,16.754,59.689
31.3975,16.866,59.291
31.4144,16.886,59.221
31.4313,17.138,58.351
31.4484,16.287,61.397
31.4647,17.901,55.864
31.4826,16.367,61.099
31.499,16.57,60.349
31.5155,17.582,56.876
31.5331,16.241,61.574
31.5494,15.347,65.158
31.5647,17.383,57.528
31.5821,16.51,60.569
31.5986,16.403,60.966
31.615,16.172,61.834
31.6312,16.929,59.07
31.6481,17.446,57.319
31.6655,16.449,60.794
31.682,16.631,60.129
31.6986,16.961,58.957
31.7156,15.71,63.654
31.7313,17.616,56.766
31.7489,14.882,67.194
31.7638,14.988,66.719
31.7788,17.949,55.714
31.7967,17.581,56.879
31.8143,15.429,64.812
31.8297,16.654,60.046
31.8464,15.48,64.6
31.8619,16.583,60.303
31.8785,17.779,56.246
31.8962,15.755,63.473
31.912,16.539,60.464
31.9285,14.928,66.989
31.9435,15.853,63.078
31.9593,14.866,67.266
31.9742,15.807,63.265
31.99,16.85,59.347
32.0068,15.988,62.549
32.0228,16.466,60.732
32.0393,17.552,56.973
32.0568,16.401,60.972
32.0732,14.486,69.033
32.0877,15.537,64.363
32.1033,18.205,54.929
32.1215,16.544,60.444
32.138,15.753,63.48
32.1538,16.989,58.861
32.1708,38.904,25.705
32.2097,15.212,65.739
32.2249,17.021,58.753
32.2419,18.89,52.937
32.2608,17.684,56.548
32.2785,16.82,59.452
32.2953,18.644,53.637
32.3139,18.202,54.938
32.3321,16.636,60.11
32.3488,15.82,63.21
32.3646,18.677,53.541
32.3833,16.488,60.649
32.3998,17.49,57.175
32.4172,16.638,60.103
32.4339,17.284,57.858
32.4512,18.254,54.782
32.4694,15.985,62.558
32.4854,16.76,59.667
32.5022,16.966,58.942
32.5191,16.167,61.855
32.5353,19.323,51.751
32.5546,16.151,61.914
32.5708,16.464,60.74
32.5872,16.854,59.333
32.6041,17.083,58.539
32.6212,17.634,56.708
32.6388,17.934,55.76
32.6567,17.925,55.789
32.6747,17.602,56.811
32.6923,16.879,59.244
32.7091,15.599,64.109
32.7247,17.283,57.86
32.742,17.253,57.959
32.7593,16.972,58.919
32.7763,17.7,56.497
32.794,17.323,57.726
32.8113,16.133,61.984
32.8274,15.527,64.404
32.8429,17.29,57.837
32.8602,17.852,56.017
32.8781,17.455,57.291
32.8955,15.934,62.759
32.9115,18.149,55.1
32.9296,17.412,57.431
32.947,18.105,55.235
32.9651,17.406,57.45
32.9825,17.922,55.798
33.0005,17.255,57.953
33.0177,16.677,59.964
33.0344,18.403,54.339
33.0528,15.756,63.468
33.0685,17.322,57.731
33.0859,19.229,52.006
33.1051,15.982,62.572
33.1211,16.552,60.414
33.1376,16.772,59.625
33.1544,16.328,61.243
33.1707,17.469,57.244
33.1882,16.991,58.854
33.2052,16.339,61.204
33.2215,16.927,59.076
33.2385,16.544,60.446
33.255,16.946,59.01
33.2719,17.642,56.683
33.2896,17.1,58.48
33.3067,17.295,57.819
33.324,18.142,55.121
33.3421,18.158,55.073
33.3603,16.963,58.95
33.3773,17.444,57.327
33.3947,16.234,61.599
33.4109,18.024,55.482
33.429,17.409,57.442
33.4464,18.169,55.038
33.4645,17.042,58.678
33.4816,18.377,54.415
33.4999,18.433,54.252
33.5184,17.637,56.698
33.536,17.386,57.518
33.5534,16.721,59.803
33.5701,17.218,58.079
33.5873,18.341,54.522
33.6057,16.635,60.115
33.6223,16.389,61.017
33.6387,15.509,64.478
33.6542,18.173,55.026
33.6724,17.625,56.739
33.69,17.704,56.485
33.7077,16.111,62.069
33.7238,17.624,56.74
33.7415,18.099,55.252
33.7596,17.179,58.211
33.7767,16.237,61.589
33.793,15.976,62.593
33.8089,17.251,57.967
33.8262,19.173,52.157
33.8454,17.023,58.744
33.8624,17.26,57.937
33.8797,17.497,57.153
33.8972,15.987,62.551
33.9131,17.596,56.83
33.9307,17.262,57.93
33.948,16.855,59.33
33.9649,17.273,57.894
33.9821,17.674,56.58
33.9998,17.079,58.551
34.0169,15.922,62.806
34.0328,18.013,55.514
34.0508,17.929,55.776
34.0687,18.654,53.607
34.0874,17.043,58.674
34.1044,18.538,53.943
34.123,15.447,64.736
34.1384,18.344,54.513
34.1568,15.963,62.646
34.1727,16.952,58.99
34.1897,17.116,58.426
34.2068,16.172,61.835
34.223,17.27,57.904
34.2402,17.573,56.906
34.2578,17.123,58.401
34.2749,16.992,58.852
34.2919,17.691,56.526
34.3096,17.213,58.097
34.3268,15.684,63.76
34.3425,16.111,62.07
34.3586,19.071,52.435
34.3777,15.648,63.907
34.3933,17.102,58.472
34.4104,17.116,58.426
34.4276,17.747,56.347
34.4453,17.08,58.55
34.4624,18.346,54.508
34.4807,16.632,60.126
34.4974,17.982,55.61
34.5154,17.338,57.676
34.5327,16.746,59.715
34.5494,17.421,57.403
34.5669,55.374,18.059
34.6222,17.854,56.009
34.6401,17.095,58.496
34.6572,18.429,54.262
34.6756,17.822,56.111
34.6934,17.508,57.115
34.7109,16.796,59.537
34.7277,17.099,58.482
34.7448,16.913,59.127
34.7617,16.693,59.904
34.7784,16.732,59.767
34.7952,16.594,60.264
34.8118,17.184,58.195
34.8289,16.72,59.808
34.8457,16.607,60.217
34.8623,17.551,56.977
34.8798,16.434,60.851
34.8963,16.484,60.666
34.9127,17.31,57.769
34.9301,17.866,55.971
34.9479,16.614,60.192
34.9645,17.464,57.26
34.982,16.206,61.705
34.9982,16.495,60.625
35.0147,17.05,58.65
35.0317,16.883,59.232
35.0486,17.006,58.804
35.0656,18.385,54.393
35.084,16.881,59.237
35.1009,17.692,56.524
35.1186,17.829,56.087
35.1364,16.346,61.179
35.1528,16.629,60.138
35.1694,17.328,57.709
35.1867,18.192,54.97
35.2049,18.025,55.479
35.2229,19.205,52.071
35.2421,17.67,56.593
35.2598,16.832,59.412
35.2767,18.637,53.658
35.2953,17.677,56.571
35.313,18.256,54.776
35.3312,17.395,57.487
35.3486,18.487,54.091
35.3671,18.553,53.901
35.3857,16.713,59.834
35.4024,17.902,55.86
35.4203,17.99,55.585
35.4383,18.017,55.505
35.4563,17.78,56.244
35.4741,15.744,63.517
35.4898,17.785,56.227
35.5076,17.07,58.582
35.5247,15.938,62.743
35.5406,17.337,57.68
35.5579,15.863,63.041
35.5738,17.188,58.181
35.591,15.823,63.199
35.6068,15.977,62.589
35.6228,16.926,59.081
35.6397,19.023,52.568
35.6587,16.299,61.353
35.675,17.019,58.758
35.692,17.417,57.414
35.7095,17.28,57.872
35.7267,16.11,62.075
35.7429,17.558,56.955
35.7604,16.767,59.641
35.7772,17.202,58.132
35.7944,18.314,54.603
35.8127,16.24,61.578
35.8289,17.2,58.14
35.8461,17.34,57.672
35.8635,19.267,51.903
35.8827,18.092,55.272
35.9008,17.877,55.936
35.9187,17.602,56.811
35.9363,17.139,58.346
35.9535,17.373,57.561
35.9708,16.284,61.408
35.9871,17.738,56.377
36.0048,18.455,54.187
36.0233,17.537,57.024
36.0408,18.375,54.422
36.0592,17.498,57.151
36.0767,16.763,59.655
36.0935,17.52,57.076
36.111,15.161,65.957
36.1262,17.303,57.794
36.1435,16.667,59.999
36.1601,16.786,59.572
36.1769,15.699,63.7
36.1926,17.072,58.576
36.2097,17.398,57.478
36.2271,17.435,57.355
36.2445,17.569,56.919
36.2621,17.53,57.045
36.2796,17.282,57.862
36.2969,17.447,57.318
36.3143,17.635,56.704
36.332,16.59,60.278
36.3486,17.689,56.531
36.3663,15.971,62.615
36.3822,16.932,59.059
36.3992,16.735,59.754
36.4159,16.888,59.214
36.4328,17.841,56.049
36.4506,18.318,54.59
36.4689,16.762,59.658
36.4857,16.926,59.081
36.5026,18.192,54.968
36.5208,18.078,55.317
36.5389,16.736,59.752
36.5556,15.484,64.581
36.5711,16.478,60.686
36.5876,17.934,55.759
36.6055,17.099,58.484
36.6226,16.367,61.099
36.639,18.718,53.424
36.6577,17.626,56.735
36.6753,18.212,54.909
36.6936,16.641,60.092
36.7102,17.896,55.878
36.7281,19.245,51.961
36.7473,19.209,52.058
36.7665,17.823,56.108
36.7844,16.884,59.226
36.8013,18.76,53.305
36.82,16.883,59.231
36.8369,17.258,57.945
36.8542,17.073,58.573
36.8712,17.928,55.78
36.8892,18.611,53.732
36.9078,16.314,61.295
36.9241,18.416,54.301
36.9425,16.335,61.22
36.9588,17.432,57.367
36.9763,18.153,55.087
36.9944,17.688,56.535
37.0121,17.957,55.688
37.0301,17.35,57.636
37.0474,17.85,56.021
37.0653,17.311,57.768
37.0826,18.137,55.135
37.1007,16.664,60.01
37.1174,16.993,58.847
37.1344,17.981,55.615
37.1523,17.348,57.645
37.1697,18.479,54.114
37.1882,18.128,55.164
37.2063,16.226,61.631
37.2225,15.715,63.634
37.2382,18.757,53.313
37.257,16.985,58.874
37.274,17.572,56.908
37.2916,16.594,60.263
37.3082,17.361,57.6
37.3255,18.069,55.342
37.3436,17.39,57.504
37.361,16.616,60.182
37.3776,16.258,61.507
37.3938,16.685,59.936
37.4105,17.132,58.372
37.4277,17.71,56.466
37.4454,18.027,55.472
37.4634,16.41,60.937
37.4798,18.598,53.768
37.4984,15.588,64.151
37.514,18.236,54.836
37.5322,16.787,59.568
37.549,18.792,53.213
37.5678,17.189,58.177
37.585,16.757,59.675
37.6018,17.928,55.78
37.6197,17.352,57.632
37.637,16.165,61.864
37.6532,16.4,60.974
37.6696,17.735,56.385
37.6873,18.55,53.908
37.7059,16.43,60.863
37.7223,17.767,56.284
37.7401,16.785,59.577
37.7569,16.837,59.393
37.7737,17.374,57.556
37.7911,16.47,60.716
37.8076,16.41,60.94
37.824,19.45,51.413
37.8434,16.844,59.367
37.8603,17.248,57.976
37.8775,16.866,59.291
37.8944,17.095,58.496
37.9115,17.116,58.423
37.9286,18.69,53.505
37.9473,16.469,60.719
